mag,encoder
7158,14316
7159,14315
7160,14314
7161,14315
7162,14313
7163,14313
7164,14318
7165,14316
7166,14316
7167,14315
7168,14319
7169,14319
7170,14318
7171,14319
7172,14320
7173,14320
7174,14319
7175,14322
7176,14322
7177,14322
7178,14323
7179,14323
7180,14325
7181,14326
7182,14327
7183,14330
7184,14328
7185,14332
7186,14333
7187,14334
7188,14335
7189,14335
7190,14336
7191,14336
7192,14338
7193,14340
7194,14341
7195,14341
7196,14341
7197,14342
7198,14344
7199,14347
7200,14347
7201,14350
7202,14349
7203,14349
7204,14351
7205,14351
7206,14354
7207,14355
7208,14357
7209,14357
7210,14359
7211,14360
7212,14359
7213,14361
7214,14363
7215,14366
7216,14364
7217,14367
7218,14366
7219,14368
7220,14369
7221,14372
7222,14372
7223,14373
7224,14373
7225,14378
7226,14380
7227,14377
7228,14378
7229,14379
7230,14382
7231,14384
7232,14382
7233,14385
7234,14385
7235,14388
7236,14390
7237,14392
7238,14391
7239,14391
7240,14395
7241,14394
7242,14395
7243,14398
7244,14399
7245,14402
7246,14400
7247,14402
7248,14400
7249,14405
7250,14406
7251,14406
7252,14407
7253,14408
7254,14408
7255,14410
7256,14411
7257,14414
7258,14412
7259,14416
7260,14414
7261,14416
7262,14419
7263,14420
7264,14420
7265,14421
7266,14421
7267,14421
7268,14428
7269,14425
7270,14426
7271,14427
7272,14430
7273,14429
7274,14430
7275,14433
7276,14435
7277,14434
7278,14437
7279,14437
7280,14437
7281,14437
7282,14441
7283,14443
7284,14442
7285,14443
7286,14445
7287,14447
7288,14449
7289,14449
7290,14450
7291,14456
7292,14452
7293,14456
7294,14455
7295,14456
7296,14456
7297,14461
7298,14462
7299,14461
7300,14464
7301,14465
7302,14465
7303,14469
7304,14469
7305,14469
7306,14471
7307,14473
7308,14473
7309,14474
7310,14478
7311,14477
7312,14477
7313,14477
7314,14481
7315,14484
7316,14484
7317,14483
7318,14484
7319,14486
7320,14488
7321,14489
7322,14490
7323,14491
7324,14489
7325,14491
7326,14491
7327,14495
7328,14497
7329,14496
7330,14496
7331,14499
7332,14501
7333,14501
7334,14503
7335,14501
7336,14504
7337,14505
7338,14507
7339,14506
7340,14509
7341,14508
7342,14506
7343,14508
7344,14509
7345,14510
7346,14510
7347,14509
7348,14508
7349,14507
7350,14506
7351,14509
7352,14509
7353,14509
7354,14514
7355,14512
7356,14513
7357,14513
7358,14515
7359,14514
7360,14514
7361,14515
7362,14514
7363,14518
7364,14518
7365,14520
7366,14518
7367,14524
7368,14526
7369,14527
7370,14527
7371,14531
7372,14531
7373,14533
7374,14534
7375,14538
7376,14535
7377,14536
7378,14539
7379,14541
7380,14540
7381,14542
7382,14542
7383,14544
7384,14546
7385,14551
7386,14550
7387,14550
7388,14554
7389,14555
7390,14557
7391,14555
7392,14560
7393,14561
7394,14563
7395,14563
7396,14566
7397,14566
7398,14568
7399,14571
7400,14570
7401,14570
7402,14573
7403,14573
7404,14576
7405,14576
7406,14575
7407,14578
7408,14580
7409,14580
7410,14581
7411,14583
7412,14585
7413,14585
7414,14588
7415,14588
7416,14590
7417,14591
7418,14592
7419,14593
7420,14595
7421,14595
7422,14594
7423,14597
7424,14597
7425,14596
7426,14604
7427,14603
7428,14604
7429,14602
7430,14604
7431,14607
7432,14607
7433,14608
7434,14607
7435,14609
7436,14611
7437,14610
7438,14612
7439,14616
7440,14615
7441,14616
7442,14618
7443,14619
7444,14619
7445,14624
7446,14619
7447,14623
7448,14623
7449,14626
7450,14628
7451,14629
7452,14630
7453,14631
7454,14632
7455,14633
7456,14635
7457,14635
7458,14638
7459,14638
7460,14639
7461,14641
7462,14645
7463,14644
7464,14646
7465,14645
7466,14644
7467,14648
7468,14651
7469,14653
7470,14652
7471,14655
7472,14655
7473,14657
7474,14658
7475,14662
7476,14663
7477,14667
7478,14669
7479,14668
7480,14670
7481,14671
7482,14672
7483,14672
7484,14676
7485,14679
7486,14678
7487,14682
7488,14681
7489,14685
7490,14682
7491,14688
7492,14687
7493,14690
7494,14691
7495,14690
7496,14694
7497,14695
7498,14698
7499,14700
7500,14697
7501,14699
7502,14701
7503,14701
7504,14697
7505,14698
7506,14698
7507,14699
7508,14698
7509,14697
7510,14698
7511,14703
7512,14700
7513,14700
7514,14702
7515,14705
7516,14704
7517,14703
7518,14703
7519,14705
7520,14703
7521,14704
7522,14707
7523,14707
7524,14710
7525,14710
7526,14710
7527,14712
7528,14711
7529,14715
7530,14717
7531,14718
7532,14718
7533,14718
7534,14717
7535,14720
7536,14723
7537,14722
7538,14722
7539,14724
7540,14725
7541,14729
7542,14729
7543,14729
7544,14730
7545,14732
7546,14731
7547,14733
7548,14733
7549,14735
7550,14738
7551,14739
7552,14738
7553,14740
7554,14740
7555,14743
7556,14743
7557,14744
7558,14743
7559,14747
7560,14747
7561,14747
7562,14749
7563,14750
7564,14750
7565,14753
7566,14754
7567,14758
7568,14754
7569,14757
7570,14759
7571,14762
7572,14761
7573,14763
7574,14764
7575,14766
7576,14770
7577,14770
7578,14767
7579,14773
7580,14774
7581,14774
7582,14773
7583,14775
7584,14775
7585,14778
7586,14778
7587,14780
7588,14780
7589,14781
7590,14781
7591,14788
7592,14784
7593,14788
7594,14787
7595,14789
7596,14788
7597,14789
7598,14790
7599,14792
7600,14794
7601,14795
7602,14796
7603,14794
7604,14796
7605,14797
7606,14800
7607,14800
7608,14802
7609,14802
7610,14804
7611,14805
7612,14807
7613,14807
7614,14810
7615,14809
7616,14808
7617,14812
7618,14813
7619,14814
7620,14817
7621,14815
7622,14818
7623,14820
7624,14818
7625,14825
7626,14824
7627,14825
7628,14826
7629,14822
7630,14826
7631,14828
7632,14829
7633,14831
7634,14831
7635,14833
7636,14835
7637,14837
7638,14838
7639,14839
7640,14840
7641,14840
7642,14846
7643,14845
7644,14846
7645,14849
7646,14847
7647,14848
7648,14850
7649,14852
7650,14853
7651,14856
7652,14854
7653,14852
7654,14856
7655,14860
7656,14860
7657,14861
7658,14864
7659,14863
7660,14867
7661,14866
7662,14869
7663,14867
7664,14871
7665,14870
7666,14872
7667,14875
7668,14875
7669,14873
7670,14876
7671,14879
7672,14879
7673,14880
7674,14880
7675,14882
7676,14884
7677,14886
7678,14887
7679,14886
7680,14888
7681,14890
7682,14892
7683,14891
7684,14894
7685,14891
7686,14895
7687,14892
7688,14894
7689,14895
7690,14893
7691,14893
7692,14896
7693,14894
7694,14894
7695,14895
7696,14894
7697,14899
7698,14895
7699,14897
7700,14900
7701,14898
7702,14899
7703,14899
7704,14900
7705,14900
7706,14901
7707,14902
7708,14906
7709,14906
7710,14908
7711,14910
7712,14911
7713,14914
7714,14914
7715,14915
7716,14918
7717,14920
7718,14921
7719,14920
7720,14922
7721,14926
7722,14925
7723,14927
7724,14930
7725,14930
7726,14933
7727,14932
7728,14938
7729,14939
7730,14941
7731,14942
7732,14941
7733,14948
7734,14945
7735,14943
7736,14946
7737,14950
7738,14949
7739,14949
7740,14950
7741,14953
7742,14954
7743,14953
7744,14956
7745,14957
7746,14961
7747,14962
7748,14963
7749,14964
7750,14964
7751,14963
7752,14967
7753,14969
7754,14970
7755,14972
7756,14972
7757,14973
7758,14972
7759,14972
7760,14976
7761,14976
7762,14977
7763,14981
7764,14977
7765,14982
7766,14981
7767,14985
7768,14986
7769,14984
7770,14986
7771,14989
7772,14991
7773,14989
7774,14992
7775,14992
7776,14992
7777,14993
7778,14994
7779,14998
7780,14998
7781,15001
7782,14998
7783,15001
7784,15001
7785,15002
7786,15001
7787,15006
7788,15007
7789,15008
7790,15010
7791,15010
7792,15011
7793,15012
7794,15015
7795,15014
7796,15017
7797,15018
7798,15019
7799,15019
7800,15023
7801,15022
7802,15022
7803,15025
7804,15027
7805,15028
7806,15029
7807,15033
7808,15033
7809,15032
7810,15033
7811,15037
7812,15037
7813,15035
7814,15042
7815,15042
7816,15043
7817,15050
7818,15052
7819,15050
7820,15052
7821,15056
7822,15056
7823,15058
7824,15060
7825,15061
7826,15062
7827,15064
7828,15069
7829,15070
7830,15073
7831,15074
7832,15074
7833,15077
7834,15078
7835,15078
7836,15079
7837,15082
7838,15083
7839,15084
7840,15088
7841,15090
7842,15090
7843,15090
7844,15090
7845,15092
7846,15085
7847,15090
7848,15085
7849,15087
7850,15087
7851,15088
7852,15089
7853,15091
7854,15088
7855,15091
7856,15093
7857,15090
7858,15090
7859,15093
7860,15093
7861,15092
7862,15095
7863,15094
7864,15095
7865,15098
7866,15101
7867,15101
7868,15102
7869,15104
7870,15106
7871,15106
7872,15108
7873,15106
7874,15109
7875,15111
7876,15111
7877,15114
7878,15115
7879,15115
7880,15118
7881,15118
7882,15119
7883,15117
7884,15121
7885,15124
7886,15123
7887,15123
7888,15128
7889,15125
7890,15127
7891,15129
7892,15131
7893,15131
7894,15134
7895,15134
7896,15136
7897,15136
7898,15140
7899,15140
7900,15140
7901,15141
7902,15140
7903,15143
7904,15145
7905,15144
7906,15146
7907,15149
7908,15147
7909,15150
7910,15149
7911,15150
7912,15153
7913,15153
7914,15153
7915,15155
7916,15159
7917,15159
7918,15160
7919,15161
7920,15161
7921,15160
7922,15161
7923,15167
7924,15165
7925,15164
7926,15168
7927,15170
7928,15169
7929,15170
7930,15174
7931,15170
7932,15175
7933,15174
7934,15176
7935,15177
7936,15175
7937,15177
7938,15181
7939,15180
7940,15182
7941,15182
7942,15184
7943,15185
7944,15185
7945,15185
7946,15186
7947,15189
7948,15189
7949,15192
7950,15191
7951,15193
7952,15191
7953,15196
7954,15194
7955,15198
7956,15197
7957,15199
7958,15199
7959,15201
7960,15201
7961,15201
7962,15202
7963,15204
7964,15205
7965,15207
7966,15207
7967,15207
7968,15207
7969,15211
7970,15215
7971,15216
7972,15216
7973,15215
7974,15219
7975,15217
7976,15220
7977,15220
7978,15222
7979,15224
7980,15225
7981,15225
7982,15226
7983,15228
7984,15228
7985,15229
7986,15232
7987,15232
7988,15232
7989,15235
7990,15239
7991,15238
7992,15238
7993,15242
7994,15244
7995,15244
7996,15241
7997,15248
7998,15247
7999,15246
8000,15251
8001,15246
8002,15253
8003,15251
8004,15251
8005,15254
8006,15258
8007,15256
8008,15261
8009,15259
8010,15262
8011,15263
8012,15264
8013,15265
8014,15268
8015,15268
8016,15271
8017,15269
8018,15271
8019,15274
8020,15274
8021,15274
8022,15277
8023,15276
8024,15278
8025,15275
8026,15275
8027,15278
8028,15277
8029,15277
8030,15275
8031,15275
8032,15276
8033,15278
8034,15277
8035,15280
8036,15280
8037,15283
8038,15278
8039,15279
8040,15285
8041,15282
8042,15282
8043,15285
8044,15288
8045,15288
8046,15287
8047,15289
8048,15292
8049,15292
8050,15293
8051,15295
8052,15298
8053,15298
8054,15302
8055,15300
8056,15304
8057,15305
8058,15303
8059,15307
8060,15307
8061,15308
8062,15312
8063,15311
8064,15315
8065,15318
8066,15319
8067,15319
8068,15320
8069,15325
8070,15324
8071,15324
8072,15332
8073,15326
8074,15330
8075,15329
8076,15334
8077,15333
8078,15335
8079,15337
8080,15337
8081,15339
8082,15342
8083,15338
8084,15344
8085,15342
8086,15344
8087,15344
8088,15347
8089,15347
8090,15347
8091,15350
8092,15353
8093,15353
8094,15355
8095,15353
8096,15355
8097,15359
8098,15357
8099,15361
8100,15360
8101,15362
8102,15363
8103,15363
8104,15366
8105,15368
8106,15365
8107,15367
8108,15371
8109,15371
8110,15374
8111,15375
8112,15374
8113,15377
8114,15375
8115,15380
8116,15380
8117,15379
8118,15380
8119,15382
8120,15384
8121,15384
8122,15388
8123,15386
8124,15388
8125,15390
8126,15390
8127,15391
8128,15396
8129,15395
8130,15397
8131,15398
8132,15398
8133,15399
8134,15399
8135,15402
8136,15402
8137,15405
8138,15406
8139,15408
8140,15411
8141,15409
8142,15410
8143,15416
8144,15416
8145,15415
8146,15420
8147,15418
8148,15419
8149,15424
8150,15423
8151,15427
8152,15428
8153,15429
8154,15430
8155,15433
8156,15438
8157,15434
8158,15440
8159,15442
8160,15444
8161,15446
8162,15447
8163,15448
8164,15449
8165,15451
8166,15455
8167,15456
8168,15456
8169,15457
8170,15458
8171,15459
8172,15464
8173,15463
8174,15466
8175,15468
8176,15470
8177,15472
8178,15471
8179,15476
8180,15473
8181,15475
8182,15476
8183,15475
8184,15475
8185,15473
8186,15473
8187,15470
8188,15473
8189,15471
8190,15477
8191,15475
8192,15477
8193,15476
8194,15478
8195,15480
8196,15480
8197,15478
8198,15476
8199,15476
8200,15480
8201,15480
8202,15479
8203,15480
8204,15484
8205,15483
8206,15487
8207,15487
8208,15490
8209,15488
8210,15490
8211,15494
8212,15490
8213,15495
8214,15496
8215,15496
8216,15496
8217,15498
8218,15501
8219,15500
8220,15503
8221,15507
8222,15505
8223,15506
8224,15505
8225,15507
8226,15509
8227,15510
8228,15512
8229,15511
8230,15514
8231,15515
8232,15515
8233,15519
8234,15520
8235,15520
8236,15521
8237,15522
8238,15521
8239,15525
8240,15524
8241,15526
8242,15528
8243,15528
8244,15529
8245,15532
8246,15531
8247,15533
8248,15534
8249,15534
8250,15539
8251,15536
8252,15539
8253,15541
8254,15542
8255,15543
8256,15545
8257,15546
8258,15547
8259,15546
8260,15550
8261,15550
8262,15550
8263,15553
8264,15557
8265,15552
8266,15556
8267,15558
8268,15559
8269,15560
8270,15559
8271,15562
8272,15560
8273,15565
8274,15565
8275,15567
8276,15566
8277,15568
8278,15567
8279,15570
8280,15570
8281,15572
8282,15572
8283,15573
8284,15576
8285,15576
8286,15575
8287,15579
8288,15577
8289,15582
8290,15581
8291,15582
8292,15583
8293,15586
8294,15586
8295,15587
8296,15587
8297,15588
8298,15589
8299,15591
8300,15591
8301,15593
8302,15592
8303,15596
8304,15597
8305,15599
8306,15600
8307,15600
8308,15600
8309,15603
8310,15606
8311,15602
8312,15604
8313,15608
8314,15607
8315,15608
8316,15610
8317,15611
8318,15613
8319,15613
8320,15614
8321,15616
8322,15618
8323,15617
8324,15622
8325,15620
8326,15623
8327,15626
8328,15625
8329,15625
8330,15628
8331,15629
8332,15629
8333,15630
8334,15634
8335,15636
8336,15634
8337,15636
8338,15639
8339,15639
8340,15639
8341,15642
8342,15642
8343,15644
8344,15646
8345,15647
8346,15649
8347,15648
8348,15649
8349,15649
8350,15650
8351,15650
8352,15651
8353,15655
8354,15656
8355,15656
8356,15656
8357,15659
8358,15660
8359,15661
8360,15662
8361,15666
8362,15664
8363,15665
8364,15667
8365,15670
8366,15669
8367,15668
8368,15669
8369,15670
8370,15668
8371,15667
8372,15670
8373,15671
8374,15668
8375,15669
8376,15671
8377,15668
8378,15670
8379,15671
8380,15672
8381,15671
8382,15671
8383,15674
8384,15674
8385,15675
8386,15677
8387,15675
8388,15678
8389,15678
8390,15682
8391,15679
8392,15684
8393,15686
8394,15686
8395,15689
8396,15690
8397,15692
8398,15691
8399,15694
8400,15696
8401,15698
8402,15696
8403,15700
8404,15700
8405,15703
8406,15704
8407,15703
8408,15708
8409,15708
8410,15710
8411,15714
8412,15713
8413,15718
8414,15718
8415,15717
8416,15722
8417,15719
8418,15723
8419,15724
8420,15724
8421,15726
8422,15726
8423,15727
8424,15730
8425,15730
8426,15732
8427,15734
8428,15736
8429,15737
8430,15741
8431,15740
8432,15740
8433,15742
8434,15743
8435,15745
8436,15748
8437,15748
8438,15747
8439,15750
8440,15748
8441,15753
8442,15752
8443,15752
8444,15755
8445,15753
8446,15757
8447,15757
8448,15760
8449,15759
8450,15763
8451,15762
8452,15764
8453,15766
8454,15770
8455,15766
8456,15769
8457,15772
8458,15771
8459,15773
8460,15773
8461,15775
8462,15776
8463,15776
8464,15779
8465,15780
8466,15781
8467,15783
8468,15781
8469,15783
8470,15782
8471,15785
8472,15786
8473,15789
8474,15791
8475,15791
8476,15791
8477,15794
8478,15793
8479,15796
8480,15798
8481,15798
8482,15798
8483,15804
8484,15803
8485,15802
8486,15806
8487,15808
8488,15812
8489,15810
8490,15811
8491,15814
8492,15813
8493,15817
8494,15819
8495,15818
8496,15819
8497,15822
8498,15826
8499,15825
8500,15826
8501,15828
8502,15830
8503,15834
8504,15833
8505,15839
8506,15840
8507,15840
8508,15839
8509,15845
8510,15842
8511,15848
8512,15847
8513,15847
8514,15852
8515,15847
8516,15854
8517,15853
8518,15853
8519,15858
8520,15859
8521,15860
8522,15861
8523,15860
8524,15862
8525,15865
8526,15862
8527,15864
8528,15860
8529,15860
8530,15863
8531,15861
8532,15862
8533,15863
8534,15861
8535,15866
8536,15866
8537,15864
8538,15864
8539,15865
8540,15865
8541,15869
8542,15864
8543,15868
8544,15864
8545,15867
8546,15869
8547,15871
8548,15871
8549,15872
8550,15874
8551,15876
8552,15877
8553,15879
8554,15882
8555,15882
8556,15880
8557,15879
8558,15883
8559,15883
8560,15886
8561,15884
8562,15884
8563,15888
8564,15888
8565,15888
8566,15892
8567,15891
8568,15889
8569,15895
8570,15894
8571,15893
8572,15897
8573,15898
8574,15900
8575,15900
8576,15899
8577,15904
8578,15903
8579,15904
8580,15907
8581,15906
8582,15907
8583,15911
8584,15909
8585,15913
8586,15911
8587,15913
8588,15914
8589,15914
8590,15918
8591,15918
8592,15922
8593,15921
8594,15922
8595,15923
8596,15926
8597,15926
8598,15926
8599,15931
8600,15931
8601,15929
8602,15932
8603,15932
8604,15934
8605,15938
8606,15939
8607,15941
8608,15941
8609,15940
8610,15943
8611,15942
8612,15944
8613,15948
8614,15950
8615,15946
8616,15951
8617,15952
8618,15953
8619,15953
8620,15954
8621,15956
8622,15958
8623,15957
8624,15959
8625,15957
8626,15958
8627,15963
8628,15963
8629,15963
8630,15965
8631,15967
8632,15965
8633,15968
8634,15967
8635,15968
8636,15971
8637,15970
8638,15971
8639,15974
8640,15975
8641,15977
8642,15978
8643,15979
8644,15979
8645,15982
8646,15982
8647,15983
8648,15987
8649,15989
8650,15987
8651,15987
8652,15990
8653,15991
8654,15993
8655,15994
8656,15996
8657,15997
8658,15995
8659,15999
8660,16000
8661,16002
8662,16003
8663,16002
8664,16007
8665,16007
8666,16009
8667,16009
8668,16013
8669,16014
8670,16014
8671,16017
8672,16016
8673,16016
8674,16016
8675,16020
8676,16020
8677,16022
8678,16021
8679,16022
8680,16027
8681,16025
8682,16028
8683,16032
8684,16028
8685,16031
8686,16036
8687,16033
8688,16035
8689,16036
8690,16037
8691,16036
8692,16041
8693,16041
8694,16042
8695,16044
8696,16043
8697,16047
8698,16048
8699,16049
8700,16052
8701,16051
8702,16054
8703,16051
8704,16055
8705,16058
8706,16058
8707,16060
8708,16059
8709,16062
8710,16058
8711,16062
8712,16060
8713,16061
8714,16058
8715,16059
8716,16060
8717,16060
8718,16064
8719,16060
8720,16061
8721,16064
8722,16061
8723,16061
8724,16067
8725,16062
8726,16061
8727,16066
8728,16064
8729,16065
8730,16068
8731,16068
8732,16071
8733,16074
8734,16077
8735,16072
8736,16078
8737,16079
8738,16083
8739,16080
8740,16083
8741,16088
8742,16087
8743,16089
8744,16090
8745,16089
8746,16094
8747,16095
8748,16095
8749,16100
8750,16099
8751,16102
8752,16102
8753,16105
8754,16106
8755,16108
8756,16109
8757,16112
8758,16114
8759,16115
8760,16112
8761,16116
8762,16117
8763,16118
8764,16119
8765,16120
8766,16120
8767,16123
8768,16124
8769,16126
8770,16128
8771,16129
8772,16127
8773,16131
8774,16134
8775,16131
8776,16137
8777,16137
8778,16139
8779,16140
8780,16138
8781,16144
8782,16142
8783,16144
8784,16148
8785,16147
8786,16147
8787,16147
8788,16151
8789,16151
8790,16153
8791,16156
8792,16152
8793,16155
8794,16157
8795,16157
8796,16161
8797,16160
8798,16159
8799,16160
8800,16160
8801,16166
8802,16162
8803,16166
8804,16165
8805,16170
8806,16168
8807,16173
8808,16173
8809,16172
8810,16175
8811,16177
8812,16175
8813,16175
8814,16182
8815,16179
8816,16181
8817,16185
8818,16185
8819,16186
8820,16186
8821,16187
8822,16193
8823,16190
8824,16191
8825,16196
8826,16196
8827,16194
8828,16198
8829,16201
8830,16201
8831,16205
8832,16203
8833,16206
8834,16207
8835,16204
8836,16210
8837,16211
8838,16212
8839,16216
8840,16215
8841,16219
8842,16218
8843,16225
8844,16223
8845,16228
8846,16230
8847,16231
8848,16228
8849,16236
8850,16234
8851,16238
8852,16238
8853,16240
8854,16242
8855,16242
8856,16246
8857,16245
8858,16249
8859,16248
8860,16250
8861,16250
8862,16253
8863,16253
8864,16255
8865,16257
8866,16259
8867,16257
8868,16261
8869,16257
8870,16259
8871,16258
8872,16258
8873,16256
8874,16259
8875,16260
8876,16258
8877,16260
8878,16258
8879,16259
8880,16258
8881,16259
8882,16264
8883,16262
8884,16264
8885,16261
8886,16263
8887,16264
8888,16266
8889,16267
8890,16270
8891,16271
8892,16272
8893,16273
8894,16274
8895,16275
8896,16279
8897,16279
8898,16278
8899,16282
8900,16281
8901,16279
8902,16285
8903,16287
8904,16287
8905,16286
8906,16289
8907,16289
8908,16294
8909,16292
8910,16294
8911,16293
8912,16297
8913,16296
8914,16296
8915,16298
8916,16299
8917,16300
8918,16302
8919,16301
8920,16305
8921,16303
8922,16309
8923,16309
8924,16311
8925,16311
8926,16313
8927,16312
8928,16316
8929,16314
8930,16315
8931,16319
8932,16318
8933,16323
8934,16320
8935,16319
8936,16322
8937,16324
8938,16323
8939,16328
8940,16327
8941,16330
8942,16331
8943,16331
8944,16331
8945,16332
8946,16335
8947,16334
8948,16336
8949,16338
8950,16338
8951,16339
8952,16343
8953,16342
8954,16343
8955,16347
8956,16345
8957,16345
8958,16348
8959,16350
8960,16350
8961,16352
8962,16353
8963,16350
8964,16353
8965,16355
8966,16354
8967,16356
8968,16357
8969,16359
8970,16361
8971,16361
8972,16360
8973,16362
8974,16364
8975,16366
8976,16366
8977,16366
8978,16367
8979,16368
8980,16370
8981,16368
8982,16372
8983,16371
8984,16375
8985,16376
8986,16373
8987,16377
8988,16377
8989,16381
8990,16382
8991,16381
8992,3
8993,2
8994,2
8995,0
8996,16383
8997,4
8998,4
8999,6
9000,6
9001,7
9002,9
9003,12
9004,11
9005,12
9006,12
9007,16
9008,19
9009,20
9010,23
9011,21
9012,21
9013,24
9014,23
9015,27
9016,28
9017,28
9018,29
9019,30
9020,31
9021,37
9022,35
9023,37
9024,39
9025,40
9026,40
9027,43
9028,42
9029,43
9030,47
9031,44
9032,47
9033,47
9034,47
9035,49
9036,55
9037,56
9038,54
9039,57
9040,55
9041,60
9042,61
9043,64
9044,62
9045,64
9046,67
9047,67
9048,67
9049,69
9050,70
9051,69
9052,69
9053,72
9054,70
9055,69
9056,69
9057,66
9058,68
9059,66
9060,68
9061,67
9062,70
9063,70
9064,72
9065,70
9066,73
9067,76
9068,77
9069,77
9070,79
9071,78
9072,82
9073,87
9074,82
9075,81
9076,86
9077,90
9078,89
9079,90
9080,96
9081,92
9082,95
9083,98
9084,99
9085,102
9086,102
9087,106
9088,105
9089,107
9090,108
9091,112
9092,109
9093,114
9094,114
9095,120
9096,119
9097,123
9098,122
9099,123
9100,128
9101,127
9102,127
9103,128
9104,131
9105,131
9106,130
9107,131
9108,135
9109,137
9110,138
9111,139
9112,138
9113,142
9114,143
9115,145
9116,145
9117,147
9118,147
9119,148
9120,149
9121,148
9122,151
9123,151
9124,154
9125,151
9126,154
9127,157
9128,156
9129,158
9130,161
9131,161
9132,159
9133,161
9134,167
9135,164
9136,167
9137,167
9138,171
9139,167
9140,173
9141,172
9142,173
9143,174
9144,174
9145,178
9146,178
9147,178
9148,176
9149,180
9150,181
9151,185
9152,186
9153,186
9154,188
9155,187
9156,188
9157,187
9158,189
9159,194
9160,195
9161,196
9162,197
9163,198
9164,200
9165,202
9166,204
9167,202
9168,204
9169,207
9170,205
9171,210
9172,211
9173,213
9174,214
9175,213
9176,220
9177,218
9178,223
9179,224
9180,225
9181,226
9182,229
9183,232
9184,233
9185,235
9186,237
9187,238
9188,239
9189,248
9190,242
9191,248
9192,244
9193,247
9194,248
9195,255
9196,254
9197,258
9198,259
9199,260
9200,259
9201,261
9202,263
9203,267
9204,268
9205,268
9206,268
9207,272
9208,268
9209,267
9210,264
9211,268
9212,268
9213,269
9214,265
9215,266
9216,267
9217,270
9218,269
9219,267
9220,268
9221,272
9222,270
9223,272
9224,274
9225,268
9226,274
9227,277
9228,278
9229,278
9230,278
9231,277
9232,282
9233,281
9234,283
9235,286
9236,289
9237,287
9238,289
9239,288
9240,291
9241,290
9242,291
9243,293
9244,297
9245,295
9246,296
9247,297
9248,300
9249,300
9250,301
9251,300
9252,301
9253,307
9254,307
9255,308
9256,308
9257,309
9258,310
9259,313
9260,313
9261,314
9262,314
9263,314
9264,318
9265,320
9266,316
9267,320
9268,321
9269,321
9270,326
9271,324
9272,325
9273,328
9274,328
9275,331
9276,330
9277,333
9278,335
9279,335
9280,337
9281,338
9282,339
9283,341
9284,342
9285,342
9286,342
9287,342
9288,347
9289,347
9290,347
9291,346
9292,350
9293,348
9294,352
9295,353
9296,353
9297,356
9298,358
9299,357
9300,359
9301,360
9302,357
9303,362
9304,362
9305,364
9306,365
9307,367
9308,369
9309,366
9310,370
9311,369
9312,371
9313,371
9314,375
9315,373
9316,374
9317,376
9318,378
9319,377
9320,381
9321,381
9322,382
9323,385
9324,387
9325,384
9326,384
9327,384
9328,388
9329,390
9330,386
9331,392
9332,394
9333,396
9334,395
9335,394
9336,395
9337,396
9338,402
9339,401
9340,399
9341,403
9342,406
9343,408
9344,407
9345,406
9346,411
9347,411
9348,413
9349,414
9350,415
9351,415
9352,418
9353,420
9354,418
9355,420
9356,423
9357,424
9358,426
9359,428
9360,428
9361,430
9362,431
9363,433
9364,435
9365,436
9366,436
9367,438
9368,436
9369,438
9370,441
9371,443
9372,445
9373,442
9374,445
9375,444
9376,449
9377,447
9378,452
9379,455
9380,451
9381,453
9382,455
9383,456
9384,455
9385,457
9386,460
9387,460
9388,462
9389,464
9390,467
9391,466
9392,464
9393,468
9394,468
9395,463
9396,464
9397,465
9398,462
9399,466
9400,464
9401,466
9402,464
9403,465
9404,469
9405,466
9406,468
9407,468
9408,471
9409,471
9410,469
9411,471
9412,471
9413,476
9414,478
9415,476
9416,478
9417,478
9418,481
9419,483
9420,483
9421,483
9422,490
9423,492
9424,490
9425,493
9426,495
9427,497
9428,495
9429,500
9430,502
9431,503
9432,505
9433,506
9434,505
9435,512
9436,512
9437,513
9438,513
9439,514
9440,517
9441,518
9442,519
9443,523
9444,525
9445,526
9446,526
9447,525
9448,528
9449,528
9450,527
9451,533
9452,530
9453,532
9454,533
9455,535
9456,538
9457,537
9458,541
9459,545
9460,542
9461,544
9462,544
9463,547
9464,546
9465,547
9466,547
9467,549
9468,551
9469,552
9470,551
9471,554
9472,555
9473,556
9474,559
9475,557
9476,558
9477,561
9478,560
9479,564
9480,563
9481,562
9482,565
9483,565
9484,568
9485,567
9486,571
9487,568
9488,571
9489,574
9490,573
9491,573
9492,575
9493,578
9494,578
9495,580
9496,584
9497,581
9498,582
9499,585
9500,586
9501,587
9502,587
9503,591
9504,589
9505,593
9506,592
9507,592
9508,596
9509,598
9510,599
9511,599
9512,601
9513,602
9514,605
9515,608
9516,606
9517,608
9518,614
9519,610
9520,611
9521,615
9522,618
9523,621
9524,619
9525,621
9526,625
9527,624
9528,627
9529,631
9530,634
9531,632
9532,633
9533,635
9534,639
9535,640
9536,639
9537,640
9538,645
9539,643
9540,646
9541,648
9542,646
9543,653
9544,652
9545,655
9546,656
9547,657
9548,656
9549,658
9550,658
9551,659
9552,657
9553,659
9554,656
9555,657
9556,657
9557,657
9558,660
9559,657
9560,657
9561,658
9562,659
9563,658
9564,658
9565,659
9566,661
9567,661
9568,661
9569,659
9570,667
9571,666
9572,667
9573,669
9574,667
9575,670
9576,671
9577,672
9578,671
9579,676
9580,674
9581,675
9582,678
9583,677
9584,680
9585,679
9586,677
9587,681
9588,682
