index,theta,A,B,C,X,Y,Id,Iq
732,4.69,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
733,4.70,-19.00,-14.00,-10.00,-5.71,-2.83,2.90,-5.68
734,4.78,-14.00,-10.00,-15.00,-1.22,3.54,-3.61,-0.98
735,4.84,-15.00,-11.00,-19.00,0.00,5.66,-5.61,0.69
736,4.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
737,4.95,-11.00,-19.00,-14.00,4.49,-3.54,4.48,3.55
738,4.99,-10.00,-15.00,-15.00,4.08,0.00,1.11,3.93
739,5.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
740,5.12,-19.00,-14.00,-10.00,-5.71,-2.83,0.31,-6.37
741,5.19,-14.00,-10.00,-15.00,-1.22,3.54,-3.70,0.54
742,5.25,-11.00,-19.00,-14.00,4.49,-3.54,5.34,2.03
743,5.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
744,5.38,-11.00,-19.00,-14.00,4.49,-3.54,5.55,1.36
745,5.42,-10.00,-15.00,-15.00,4.08,0.00,2.65,3.11
746,5.46,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
747,5.51,-19.00,-14.00,-10.00,-5.71,-2.83,-2.11,-6.02
748,5.55,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
749,5.60,-19.00,-14.00,-10.00,-5.71,-2.83,-2.62,-5.81
750,5.64,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
751,5.68,-15.00,-11.00,-19.00,0.00,5.66,-3.20,4.66
752,5.74,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
753,5.77,-11.00,-19.00,-14.00,4.49,-3.54,5.64,-0.90
754,5.84,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
755,5.90,-19.00,-14.00,-10.00,-5.71,-2.83,-4.26,-4.75
756,5.97,-10.00,-15.00,-15.00,4.08,0.00,3.88,1.26
757,6.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
758,6.08,-15.00,-15.00,-11.00,-1.63,-2.83,-1.03,-3.10
759,6.15,-19.00,-14.00,-10.00,-5.71,-2.83,-5.28,-3.57
760,6.23,-10.00,-15.00,-15.00,4.08,0.00,4.08,0.20
761,0.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
762,0.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
763,0.13,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
764,0.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
765,0.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
766,0.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
767,0.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
768,0.34,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
769,0.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
770,0.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
771,0.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
772,0.55,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
773,0.62,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
774,0.68,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
775,0.74,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
776,0.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
777,0.85,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
778,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
779,0.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
780,1.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
781,1.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
782,1.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
783,1.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
784,1.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
785,1.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
786,1.19,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
787,1.21,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
788,1.21,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
789,1.22,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
790,1.22,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
791,1.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
792,1.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
793,1.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
794,1.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
795,1.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
796,1.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
797,1.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
798,1.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
799,1.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
800,1.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
801,1.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
802,1.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
803,1.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
804,1.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
805,1.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
806,1.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
807,1.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
808,1.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
809,0.97,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
810,0.97,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
811,0.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
812,0.94,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
813,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
814,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
815,0.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
816,0.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
817,0.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
818,0.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
819,0.85,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
820,0.84,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
821,0.81,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
822,0.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
823,0.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
824,0.77,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
825,0.76,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
826,0.78,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
827,0.78,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
828,0.76,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
829,0.77,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
830,0.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
831,0.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
832,0.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
833,0.81,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
834,0.81,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
835,0.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
836,0.85,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
837,0.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
838,0.85,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
839,0.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
840,0.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
841,0.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
842,0.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
843,0.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
844,0.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
845,0.89,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
846,0.89,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
847,0.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
848,0.89,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
849,0.88,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
850,0.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
851,0.92,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
852,0.91,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
853,0.91,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
854,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
855,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
856,0.94,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
857,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
858,0.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
859,0.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
860,0.98,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
861,1.00,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
862,0.98,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
863,1.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
864,1.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
865,1.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
866,1.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
867,1.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
868,1.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
869,1.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
870,1.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
871,1.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
872,1.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
873,1.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
874,1.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
875,1.16,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
876,1.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
877,1.19,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
878,1.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
879,1.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
880,1.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
881,1.28,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
882,1.27,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
883,1.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
884,1.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
885,1.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
886,1.34,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
887,1.35,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
888,1.37,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
889,1.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
890,1.41,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
891,1.44,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
892,1.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
893,1.51,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
894,1.54,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
895,1.58,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
896,1.62,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
897,1.68,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
898,1.74,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
899,1.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
900,1.85,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
901,1.90,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
902,1.94,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
903,2.00,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
904,2.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
905,2.08,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
906,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
907,2.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
908,2.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
909,2.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
910,2.25,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
911,2.29,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
912,2.32,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
913,2.34,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
914,2.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
915,2.39,-15.00,-11.00,-19.00,0.00,5.66,3.85,-4.14
916,2.42,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
917,2.44,-14.00,-10.00,-15.00,-1.22,3.54,3.21,-1.92
918,2.47,-15.00,-15.00,-11.00,-1.63,-2.83,-0.47,3.23
919,2.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
920,2.52,-19.00,-14.00,-10.00,-5.71,-2.83,2.97,5.64
921,2.58,-19.00,-14.00,-10.00,-5.71,-2.83,3.31,5.45
922,2.61,-19.00,-14.00,-10.00,-5.71,-2.83,3.51,5.32
923,2.68,-14.00,-10.00,-15.00,-1.22,3.54,2.68,-2.61
924,2.71,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
925,2.74,-14.00,-10.00,-15.00,-1.22,3.54,2.50,-2.78
926,2.81,-15.00,-11.00,-19.00,0.00,5.66,1.84,-5.35
927,2.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
928,2.90,-15.00,-11.00,-19.00,0.00,5.66,1.34,-5.50
929,2.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
930,2.98,-19.00,-14.00,-10.00,-5.71,-2.83,5.17,3.73
931,3.01,-15.00,-11.00,-19.00,0.00,5.66,0.73,-5.61
932,3.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
933,3.10,-15.00,-11.00,-19.00,0.00,5.66,0.24,-5.65
934,3.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
935,3.17,-15.00,-11.00,-19.00,0.00,5.66,-0.17,-5.65
936,3.20,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
937,3.23,-11.00,-19.00,-14.00,4.49,-3.54,-4.17,3.91
938,3.27,-19.00,-14.00,-10.00,-5.71,-2.83,6.03,2.07
939,3.31,-15.00,-11.00,-19.00,0.00,5.66,-0.97,-5.57
940,3.34,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
941,3.36,-11.00,-19.00,-14.00,4.49,-3.54,-3.61,4.43
942,3.36,-14.00,-10.00,-15.00,-1.22,3.54,0.42,-3.72
943,3.42,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
944,3.41,-15.00,-11.00,-19.00,0.00,5.66,-1.51,-5.45
945,3.44,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
946,3.48,-14.00,-10.00,-15.00,-1.22,3.54,-0.02,-3.74
947,3.49,-15.00,-15.00,-11.00,-1.63,-2.83,2.49,2.11
948,3.53,-14.00,-10.00,-15.00,-1.22,3.54,-0.20,-3.74
949,3.55,-15.00,-11.00,-19.00,0.00,5.66,-2.26,-5.19
950,3.62,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
951,3.64,-19.00,-14.00,-10.00,-5.71,-2.83,6.37,-0.24
952,3.66,-14.00,-10.00,-15.00,-1.22,3.54,-0.70,-3.68
953,3.72,-11.00,-19.00,-14.00,4.49,-3.54,-1.80,5.42
954,3.82,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
955,3.85,-14.00,-10.00,-15.00,-1.22,3.54,-1.36,-3.49
956,3.90,-11.00,-19.00,-14.00,4.49,-3.54,-0.81,5.66
957,3.97,-10.00,-15.00,-15.00,4.08,0.00,-2.76,3.01
958,4.01,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
959,4.06,-11.00,-19.00,-14.00,4.49,-3.54,0.06,5.71
960,4.12,-19.00,-14.00,-10.00,-5.71,-2.83,5.53,-3.18
961,4.18,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
962,4.22,-19.00,-14.00,-10.00,-5.71,-2.83,5.19,-3.71
963,4.30,-14.00,-10.00,-15.00,-1.22,3.54,-2.74,-2.55
964,4.33,-19.00,-14.00,-10.00,-5.71,-2.83,4.75,-4.26
965,4.38,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
966,4.40,-14.00,-10.00,-15.00,-1.22,3.54,-2.99,-2.25
967,4.45,-19.00,-14.00,-10.00,-5.71,-2.83,4.22,-4.78
968,4.47,-14.00,-10.00,-15.00,-1.22,3.54,-3.13,-2.05
969,4.49,-15.00,-11.00,-19.00,0.00,5.66,-5.52,-1.24
970,4.50,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
971,4.54,-11.00,-19.00,-14.00,4.49,-3.54,2.72,5.03
972,4.54,-19.00,-14.00,-10.00,-5.71,-2.83,3.76,-5.15
973,4.56,-10.00,-15.00,-15.00,4.08,0.00,-0.62,4.03
974,4.57,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
975,4.60,-19.00,-14.00,-10.00,-5.71,-2.83,3.47,-5.35
976,4.61,-14.00,-10.00,-15.00,-1.22,3.54,-3.40,-1.57
977,4.66,-15.00,-11.00,-19.00,0.00,5.66,-5.65,-0.31
978,4.69,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
979,4.70,-19.00,-14.00,-10.00,-5.71,-2.83,2.90,-5.68
980,4.75,-19.00,-14.00,-10.00,-5.71,-2.83,2.62,-5.82
981,4.80,-19.00,-14.00,-10.00,-5.71,-2.83,2.33,-5.94
982,4.85,-19.00,-14.00,-10.00,-5.71,-2.83,2.03,-6.04
983,4.89,-14.00,-10.00,-15.00,-1.22,3.54,-3.70,-0.58
984,4.96,-11.00,-19.00,-14.00,4.49,-3.54,4.52,3.50
985,5.02,-14.00,-10.00,-15.00,-1.22,3.54,-3.74,-0.10
986,5.10,-15.00,-11.00,-19.00,0.00,5.66,-5.24,2.13
987,5.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
988,5.24,-14.00,-10.00,-15.00,-1.22,3.54,-3.67,0.72
989,5.31,-11.00,-19.00,-14.00,4.49,-3.54,5.46,1.70
990,5.37,-10.00,-15.00,-15.00,4.08,0.00,2.49,3.23
991,5.42,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
992,5.49,-11.00,-19.00,-14.00,4.49,-3.54,5.67,0.71
993,5.54,-10.00,-15.00,-15.00,4.08,0.00,3.01,2.76
994,5.60,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
995,5.68,-11.00,-19.00,-14.00,4.49,-3.54,5.70,-0.38
996,5.75,-10.00,-15.00,-15.00,4.08,0.00,3.51,2.08
997,5.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
998,5.87,-19.00,-14.00,-10.00,-5.71,-2.83,-4.08,-4.90
999,5.95,-14.00,-10.00,-15.00,-1.22,3.54,-2.33,2.93
1000,6.00,-15.00,-15.00,-11.00,-1.63,-2.83,-0.78,-3.17
1001,6.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1002,6.13,-15.00,-15.00,-11.00,-1.63,-2.83,-1.18,-3.04
1003,6.20,-14.00,-10.00,-15.00,-1.22,3.54,-1.52,3.42
1004,6.25,-15.00,-15.00,-11.00,-1.63,-2.83,-1.55,-2.88
1005,0.04,-14.00,-10.00,-15.00,-1.22,3.54,-1.07,3.58
1006,0.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1007,0.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1008,0.16,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1009,0.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1010,0.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1011,0.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1012,0.28,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1013,0.34,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1014,0.38,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1015,0.40,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1016,0.47,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1017,0.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1018,0.53,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1019,0.58,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1020,0.62,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1021,0.70,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
1022,0.74,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00

