mag,encoder
7311,8325
7312,8323
7313,8326
7314,8326
7315,8330
7316,8329
7317,8331
7318,8332
7319,8334
7320,8334
7321,8337
7322,8337
7323,8339
7324,8338
7325,8341
7326,8341
7327,8341
7328,8342
7329,8344
7330,8344
7331,8348
7332,8347
7333,8345
7334,8351
7335,8351
7336,8352
7337,8356
7338,8355
7339,8356
7340,8356
7341,8360
7342,8357
7343,8361
7344,8359
7345,8359
7346,8362
7347,8361
7348,8358
7349,8359
7350,8361
7351,8359
7352,8361
7353,8362
7354,8362
7355,8361
7356,8361
7357,8364
7358,8364
7359,8364
7360,8365
7361,8364
7362,8366
7363,8367
7364,8367
7365,8367
7366,8371
7367,8370
7368,8373
7369,8373
7370,8377
7371,8378
7372,8379
7373,8381
7374,8382
7375,8383
7376,8386
7377,8386
7378,8389
7379,8389
7380,8391
7381,8394
7382,8396
7383,8394
7384,8397
7385,8399
7386,8399
7387,8403
7388,8403
7389,8407
7390,8407
7391,8408
7392,8411
7393,8411
7394,8414
7395,8412
7396,8416
7397,8417
7398,8417
7399,8418
7400,8422
7401,8421
7402,8421
7403,8422
7404,8424
7405,8426
7406,8428
7407,8430
7408,8430
7409,8431
7410,8433
7411,8435
7412,8434
7413,8436
7414,8438
7415,8439
7416,8441
7417,8441
7418,8444
7419,8442
7420,8441
7421,8448
7422,8445
7423,8450
7424,8447
7425,8448
7426,8452
7427,8449
7428,8453
7429,8452
7430,8452
7431,8454
7432,8457
7433,8459
7434,8458
7435,8462
7436,8462
7437,8462
7438,8463
7439,8465
7440,8466
7441,8469
7442,8469
7443,8469
7444,8470
7445,8470
7446,8472
7447,8472
7448,8476
7449,8474
7450,8476
7451,8479
7452,8480
7453,8480
7454,8482
7455,8482
7456,8485
7457,8484
7458,8487
7459,8487
7460,8490
7461,8489
7462,8490
7463,8493
7464,8497
7465,8497
7466,8497
7467,8498
7468,8501
7469,8500
7470,8503
7471,8506
7472,8505
7473,8507
7474,8511
7475,8511
7476,8514
7477,8513
7478,8516
7479,8517
7480,8520
7481,8522
7482,8524
7483,8527
7484,8528
7485,8528
7486,8527
7487,8530
7488,8533
7489,8532
7490,8536
7491,8537
7492,8539
7493,8539
7494,8541
7495,8544
7496,8547
7497,8545
7498,8548
7499,8547
7500,8550
7501,8548
7502,8550
7503,8549
7504,8550
7505,8550
7506,8548
7507,8548
7508,8549
7509,8549
7510,8550
7511,8549
7512,8549
7513,8552
7514,8548
7515,8553
7516,8552
7517,8552
7518,8555
7519,8553
7520,8554
7521,8555
7522,8555
7523,8556
7524,8558
7525,8559
7526,8561
7527,8559
7528,8562
7529,8564
7530,8564
7531,8566
7532,8567
7533,8570
7534,8571
7535,8569
7536,8571
7537,8572
7538,8574
7539,8573
7540,8574
7541,8575
7542,8574
7543,8578
7544,8579
7545,8581
7546,8581
7547,8581
7548,8584
7549,8583
7550,8587
7551,8586
7552,8589
7553,8588
7554,8589
7555,8593
7556,8590
7557,8592
7558,8596
7559,8593
7560,8599
7561,8597
7562,8600
7563,8602
7564,8599
7565,8604
7566,8604
7567,8602
7568,8606
7569,8606
7570,8611
7571,8610
7572,8613
7573,8612
7574,8614
7575,8614
7576,8619
7577,8619
7578,8616
7579,8620
7580,8619
7581,8621
7582,8623
7583,8625
7584,8626
7585,8626
7586,8628
7587,8628
7588,8629
7589,8631
7590,8632
7591,8631
7592,8634
7593,8634
7594,8638
7595,8638
7596,8638
7597,8642
7598,8642
7599,8643
7600,8644
7601,8645
7602,8645
7603,8645
7604,8647
7605,8647
7606,8651
7607,8649
7608,8654
7609,8651
7610,8654
7611,8655
7612,8654
7613,8657
7614,8656
7615,8660
7616,8659
7617,8661
7618,8662
7619,8664
7620,8666
7621,8665
7622,8667
7623,8667
7624,8671
7625,8671
7626,8673
7627,8673
7628,8673
7629,8677
7630,8677
7631,8681
7632,8680
7633,8680
7634,8680
7635,8682
7636,8684
7637,8687
7638,8688
7639,8687
7640,8687
7641,8690
7642,8691
7643,8693
7644,8695
7645,8696
7646,8695
7647,8700
7648,8699
7649,8701
7650,8700
7651,8701
7652,8702
7653,8707
7654,8708
7655,8707
7656,8708
7657,8710
7658,8713
7659,8715
7660,8715
7661,8716
7662,8716
7663,8715
7664,8720
7665,8722
7666,8721
7667,8720
7668,8725
7669,8723
7670,8727
7671,8728
7672,8728
7673,8730
7674,8730
7675,8731
7676,8733
7677,8736
7678,8736
7679,8738
7680,8739
7681,8742
7682,8742
7683,8741
7684,8744
7685,8743
7686,8745
7687,8744
7688,8746
7689,8741
7690,8744
7691,8744
7692,8744
7693,8743
7694,8743
7695,8745
7696,8746
7697,8747
7698,8745
7699,8747
7700,8746
7701,8748
7702,8747
7703,8749
7704,8749
7705,8751
7706,8755
7707,8754
7708,8757
7709,8757
7710,8758
7711,8759
7712,8761
7713,8760
7714,8764
7715,8767
7716,8768
7717,8770
7718,8770
7719,8772
7720,8774
7721,8775
7722,8777
7723,8777
7724,8777
7725,8779
7726,8784
7727,8786
7728,8789
7729,8790
7730,8790
7731,8792
7732,8793
7733,8794
7734,8794
7735,8793
7736,8798
7737,8800
7738,8802
7739,8800
7740,8806
7741,8806
7742,8806
7743,8807
7744,8807
7745,8810
7746,8813
7747,8809
7748,8814
7749,8811
7750,8814
7751,8816
7752,8818
7753,8819
7754,8818
7755,8820
7756,8826
7757,8825
7758,8821
7759,8828
7760,8828
7761,8827
7762,8828
7763,8830
7764,8833
7765,8830
7766,8834
7767,8833
7768,8835
7769,8835
7770,8837
7771,8839
7772,8840
7773,8842
7774,8842
7775,8842
7776,8842
7777,8846
7778,8847
7779,8848
7780,8849
7781,8850
7782,8850
7783,8849
7784,8852
7785,8850
7786,8856
7787,8856
7788,8855
7789,8859
7790,8857
7791,8857
7792,8861
7793,8862
7794,8863
7795,8866
7796,8866
7797,8866
7798,8868
7799,8868
7800,8871
7801,8874
7802,8875
7803,8876
7804,8873
7805,8877
7806,8880
7807,8882
7808,8884
7809,8883
7810,8889
7811,8886
7812,8888
7813,8887
7814,8891
7815,8890
7816,8898
7817,8898
7818,8897
7819,8899
7820,8901
7821,8906
7822,8905
7823,8908
7824,8910
7825,8907
7826,8913
7827,8914
7828,8917
7829,8920
7830,8918
7831,8923
7832,8923
7833,8926
7834,8927
7835,8931
7836,8929
7837,8930
7838,8932
7839,8935
7840,8936
7841,8940
7842,8940
7843,8940
7844,8940
7845,8939
7846,8942
7847,8939
7848,8937
7849,8938
7850,8937
7851,8936
7852,8940
7853,8937
7854,8938
7855,8940
7856,8940
7857,8941
7858,8942
7859,8941
7860,8943
7861,8947
7862,8944
7863,8947
7864,8948
7865,8949
7866,8951
7867,8953
7868,8952
7869,8955
7870,8953
7871,8958
7872,8958
7873,8958
7874,8964
7875,8960
7876,8962
7877,8964
7878,8964
7879,8966
7880,8967
7881,8968
7882,8971
7883,8970
7884,8974
7885,8972
7886,8974
7887,8975
7888,8976
7889,8979
7890,8979
7891,8977
7892,8983
7893,8983
7894,8984
7895,8985
7896,8984
7897,8988
7898,8989
7899,8992
7900,8991
7901,8991
7902,8992
7903,8993
7904,8994
7905,8995
7906,8994
7907,8995
7908,9000
7909,9001
7910,9002
7911,9004
7912,9004
7913,9005
7914,9006
7915,9008
7916,9006
7917,9007
7918,9012
7919,9011
7920,9010
7921,9012
7922,9012
7923,9018
7924,9015
7925,9016
7926,9019
7927,9017
7928,9018
7929,9020
7930,9022
7931,9025
7932,9024
7933,9025
7934,9028
7935,9026
7936,9027
7937,9028
7938,9028
7939,9028
7940,9030
7941,9033
7942,9032
7943,9035
7944,9037
7945,9038
7946,9035
7947,9040
7948,9039
7949,9041
7950,9040
7951,9044
7952,9045
7953,9042
7954,9046
7955,9043
7956,9047
7957,9048
7958,9048
7959,9050
7960,9050
7961,9055
7962,9053
7963,9055
7964,9055
7965,9056
7966,9059
7967,9058
7968,9059
7969,9059
7970,9061
7971,9065
7972,9065
7973,9067
7974,9066
7975,9068
7976,9072
7977,9070
7978,9071
7979,9074
7980,9076
7981,9072
7982,9076
7983,9076
7984,9081
7985,9081
7986,9082
7987,9081
7988,9086
7989,9084
7990,9087
7991,9087
7992,9089
7993,9092
7994,9092
7995,9093
7996,9095
7997,9095
7998,9098
7999,9098
8000,9099
8001,9101
8002,9100
8003,9102
8004,9102
8005,9105
8006,9105
8007,9107
8008,9108
8009,9107
8010,9111
8011,9111
8012,9113
8013,9114
8014,9114
8015,9115
8016,9119
8017,9118
8018,9118
8019,9124
8020,9122
8021,9126
8022,9125
8023,9129
8024,9125
8025,9127
8026,9128
8027,9126
8028,9126
8029,9127
8030,9128
8031,9127
8032,9126
8033,9128
8034,9127
8035,9129
8036,9128
8037,9129
8038,9127
8039,9130
8040,9130
8041,9133
8042,9131
8043,9132
8044,9135
8045,9133
8046,9139
8047,9138
8048,9141
8049,9141
8050,9144
8051,9143
8052,9147
8053,9148
8054,9147
8055,9151
8056,9153
8057,9154
8058,9157
8059,9158
8060,9158
8061,9159
8062,9162
8063,9163
8064,9164
8065,9166
8066,9170
8067,9168
8068,9171
8069,9174
8070,9173
8071,9177
8072,9177
8073,9178
8074,9179
8075,9184
8076,9185
8077,9184
8078,9183
8079,9184
8080,9187
8081,9187
8082,9190
8083,9192
8084,9192
8085,9192
8086,9196
8087,9196
8088,9196
8089,9198
8090,9198
8091,9201
8092,9199
8093,9203
8094,9205
8095,9205
8096,9208
8097,9207
8098,9209
8099,9212
8100,9210
8101,9215
8102,9214
8103,9217
8104,9216
8105,9217
8106,9219
8107,9218
8108,9221
8109,9222
8110,9222
8111,9224
8112,9227
8113,9225
8114,9226
8115,9228
8116,9229
8117,9231
8118,9232
8119,9233
8120,9231
8121,9234
8122,9236
8123,9236
8124,9239
8125,9240
8126,9240
8127,9243
8128,9246
8129,9244
8130,9247
8131,9247
8132,9247
8133,9251
8134,9251
8135,9251
8136,9252
8137,9254
8138,9255
8139,9258
8140,9259
8141,9261
8142,9264
8143,9266
8144,9263
8145,9266
8146,9267
8147,9268
8148,9270
8149,9271
8150,9272
8151,9278
8152,9276
8153,9277
8154,9277
8155,9285
8156,9286
8157,9285
8158,9287
8159,9290
8160,9296
8161,9295
8162,9300
8163,9301
8164,9302
8165,9299
8166,9302
8167,9304
8168,9306
8169,9306
8170,9308
8171,9311
8172,9314
8173,9315
8174,9318
8175,9317
8176,9320
8177,9321
8178,9322
8179,9324
8180,9324
8181,9324
8182,9325
8183,9325
8184,9322
8185,9321
8186,9321
8187,9324
8188,9323
8189,9323
8190,9324
8191,9322
8192,9325
8193,9324
8194,9327
8195,9327
8196,9327
8197,9327
8198,9329
8199,9329
8200,9330
8201,9327
8202,9331
8203,9331
8204,9335
8205,9334
8206,9337
8207,9335
8208,9339
8209,9341
8210,9340
8211,9342
8212,9344
8213,9347
8214,9346
8215,9346
8216,9348
8217,9351
8218,9349
8219,9351
8220,9349
8221,9353
8222,9353
8223,9353
8224,9355
8225,9356
8226,9357
8227,9360
8228,9360
8229,9360
8230,9361
8231,9364
8232,9367
8233,9366
8234,9365
8235,9367
8236,9368
8237,9369
8238,9371
8239,9371
8240,9373
8241,9377
8242,9375
8243,9375
8244,9379
8245,9377
8246,9379
8247,9380
8248,9382
8249,9383
8250,9385
8251,9386
8252,9387
8253,9389
8254,9393
8255,9391
8256,9393
8257,9393
8258,9394
8259,9396
8260,9396
8261,9399
8262,9400
8263,9401
8264,9404
8265,9402
8266,9408
8267,9404
8268,9407
8269,9409
8270,9408
8271,9411
8272,9410
8273,9411
8274,9411
8275,9416
8276,9414
8277,9416
8278,9417
8279,9416
8280,9420
8281,9421
8282,9425
8283,9422
8284,9426
8285,9425
8286,9426
8287,9428
8288,9428
8289,9427
8290,9429
8291,9432
8292,9431
8293,9433
8294,9431
8295,9434
8296,9436
8297,9438
8298,9438
8299,9439
8300,9439
8301,9440
8302,9442
8303,9446
8304,9445
8305,9445
8306,9448
8307,9445
8308,9450
8309,9450
8310,9450
8311,9452
8312,9455
8313,9454
8314,9457
8315,9456
8316,9457
8317,9458
8318,9459
8319,9463
8320,9462
8321,9464
8322,9464
8323,9469
8324,9469
8325,9471
8326,9472
8327,9471
8328,9473
8329,9476
8330,9476
8331,9479
8332,9478
8333,9481
8334,9482
8335,9482
8336,9483
8337,9485
8338,9486
8339,9485
8340,9488
8341,9489
8342,9492
8343,9492
8344,9491
8345,9494
8346,9495
8347,9495
8348,9497
8349,9499
8350,9499
8351,9499
8352,9502
8353,9501
8354,9504
8355,9504
8356,9509
8357,9508
8358,9508
8359,9510
8360,9510
8361,9512
8362,9513
8363,9513
8364,9518
8365,9515
8366,9517
8367,9518
8368,9519
8369,9517
8370,9518
8371,9517
8372,9520
8373,9518
8374,9517
8375,9518
8376,9517
8377,9520
8378,9519
8379,9518
8380,9521
8381,9521
8382,9520
8383,9520
8384,9523
8385,9522
8386,9523
8387,9523
8388,9528
8389,9531
8390,9528
8391,9529
8392,9531
8393,9534
8394,9535
8395,9539
8396,9540
8397,9542
8398,9540
8399,9543
8400,9544
8401,9544
8402,9547
8403,9548
8404,9553
8405,9555
8406,9554
8407,9554
8408,9556
8409,9558
8410,9559
8411,9560
8412,9563
8413,9565
8414,9566
8415,9569
8416,9568
8417,9568
8418,9574
8419,9575
8420,9575
8421,9577
8422,9576
8423,9576
8424,9581
8425,9582
8426,9580
8427,9583
8428,9585
8429,9587
8430,9584
8431,9587
8432,9589
8433,9591
8434,9594
8435,9593
8436,9597
8437,9598
8438,9598
8439,9599
8440,9601
8441,9602
8442,9601
8443,9601
8444,9603
8445,9606
8446,9608
8447,9609
8448,9610
8449,9612
8450,9612
8451,9612
8452,9612
8453,9612
8454,9616
8455,9619
8456,9619
8457,9618
8458,9623
8459,9623
8460,9623
8461,9623
8462,9624
8463,9623
8464,9625
8465,9629
8466,9632
8467,9630
8468,9633
8469,9632
8470,9634
8471,9633
8472,9636
8473,9638
8474,9638
8475,9641
8476,9641
8477,9641
8478,9643
8479,9648
8480,9645
8481,9648
8482,9651
8483,9652
8484,9655
8485,9655
8486,9657
8487,9658
8488,9659
8489,9660
8490,9662
8491,9660
8492,9665
8493,9668
8494,9668
8495,9668
8496,9669
8497,9672
8498,9673
8499,9675
8500,9677
8501,9678
8502,9682
8503,9680
8504,9685
8505,9686
8506,9690
8507,9688
8508,9688
8509,9691
8510,9694
8511,9694
8512,9698
8513,9696
8514,9698
8515,9700
8516,9701
8517,9702
8518,9702
8519,9704
8520,9706
8521,9710
8522,9711
8523,9711
8524,9712
8525,9715
8526,9711
8527,9713
8528,9714
8529,9711
8530,9713
8531,9712
8532,9712
8533,9713
8534,9711
8535,9714
8536,9713
8537,9715
8538,9714
8539,9718
8540,9714
8541,9716
8542,9718
8543,9716
8544,9718
8545,9718
8546,9721
8547,9721
8548,9721
8549,9721
8550,9723
8551,9725
8552,9727
8553,9725
8554,9732
8555,9727
8556,9732
8557,9732
8558,9734
8559,9731
8560,9732
8561,9734
8562,9738
8563,9738
8564,9740
8565,9741
8566,9736
8567,9742
8568,9740
8569,9744
8570,9744
8571,9744
8572,9746
8573,9746
8574,9746
8575,9746
8576,9751
8577,9751
8578,9751
8579,9752
8580,9752
8581,9758
8582,9759
8583,9758
8584,9760
8585,9761
8586,9762
8587,9762
8588,9766
8589,9764
8590,9768
8591,9768
8592,9766
8593,9770
8594,9773
8595,9772
8596,9774
8597,9778
8598,9778
8599,9775
8600,9779
8601,9783
8602,9783
8603,9783
8604,9785
8605,9786
8606,9786
8607,9788
8608,9789
8609,9790
8610,9789
8611,9795
8612,9794
8613,9796
8614,9796
8615,9796
8616,9800
8617,9798
8618,9800
8619,9800
8620,9802
8621,9803
8622,9803
8623,9803
8624,9805
8625,9807
8626,9805
8627,9809
8628,9811
8629,9814
8630,9813
8631,9814
8632,9816
8633,9815
8634,9817
8635,9819
8636,9818
8637,9823
8638,9824
8639,9824
8640,9823
8641,9827
8642,9826
8643,9828
8644,9829
8645,9831
8646,9832
8647,9834
8648,9834
8649,9836
8650,9835
8651,9838
8652,9838
8653,9842
8654,9840
8655,9842
8656,9844
8657,9845
8658,9844
8659,9847
8660,9852
8661,9852
8662,9855
8663,9853
8664,9854
8665,9855
8666,9857
8667,9858
8668,9858
8669,9863
8670,9863
8671,9865
8672,9866
8673,9869
8674,9866
8675,9867
8676,9869
8677,9871
8678,9873
8679,9874
8680,9878
8681,9876
8682,9876
8683,9878
8684,9879
8685,9881
8686,9880
8687,9883
8688,9881
8689,9885
8690,9886
8691,9886
8692,9888
8693,9888
8694,9890
8695,9890
8696,9893
8697,9895
8698,9895
8699,9896
8700,9900
8701,9899
8702,9901
8703,9906
8704,9904
8705,9903
8706,9904
8707,9907
8708,9909
8709,9908
8710,9909
8711,9909
8712,9912
8713,9907
8714,9910
8715,9908
8716,9912
8717,9909
8718,9910
8719,9911
8720,9908
8721,9910
8722,9912
8723,9912
8724,9915
8725,9914
8726,9915
8727,9914
8728,9916
8729,9917
8730,9919
8731,9919
8732,9922
8733,9922
8734,9925
8735,9927
8736,9924
8737,9928
8738,9931
8739,9929
8740,9931
8741,9933
8742,9938
8743,9939
8744,9939
8745,9941
8746,9941
8747,9945
8748,9945
8749,9947
8750,9948
8751,9950
8752,9954
8753,9955
8754,9957
8755,9957
8756,9956
8757,9959
8758,9959
8759,9962
8760,9964
8761,9964
8762,9969
8763,9967
8764,9968
8765,9969
8766,9972
8767,9973
8768,9975
8769,9977
8770,9977
8771,9982
8772,9981
8773,9979
8774,9986
8775,9985
8776,9985
8777,9985
8778,9987
8779,9988
8780,9990
8781,9991
8782,9993
8783,9996
8784,9996
8785,9997
8786,9996
8787,9996
8788,9998
8789,10000
8790,10000
8791,10003
8792,10005
8793,10006
8794,10008
8795,10006
8796,10012
8797,10007
8798,10010
8799,10013
8800,10014
8801,10015
8802,10016
8803,10017
8804,10018
8805,10019
8806,10021
8807,10018
8808,10022
8809,10026
8810,10023
8811,10023
8812,10026
8813,10026
8814,10028
8815,10028
8816,10029
8817,10032
8818,10034
8819,10034
8820,10036
8821,10038
8822,10040
8823,10040
8824,10041
8825,10044
8826,10043
8827,10045
8828,10046
8829,10050
8830,10050
8831,10051
8832,10054
8833,10056
8834,10053
8835,10056
8836,10060
8837,10062
8838,10063
8839,10064
8840,10066
8841,10070
8842,10069
8843,10074
8844,10074
8845,10078
8846,10078
8847,10080
8848,10082
8849,10084
8850,10085
8851,10086
8852,10090
8853,10088
8854,10093
8855,10093
8856,10093
8857,10097
8858,10097
8859,10100
8860,10100
8861,10102
8862,10104
8863,10106
8864,10107
8865,10109
8866,10108
8867,10109
8868,10106
8869,10107
8870,10108
8871,10104
8872,10106
8873,10107
8874,10107
8875,10109
8876,10111
8877,10107
8878,10110
8879,10110
8880,10111
8881,10110
8882,10111
8883,10112
8884,10115
8885,10111
8886,10117
8887,10116
8888,10116
8889,10119
8890,10121
8891,10124
8892,10121
8893,10125
8894,10125
8895,10128
8896,10128
8897,10130
8898,10131
8899,10130
8900,10133
8901,10134
8902,10136
8903,10137
8904,10135
8905,10133
8906,10139
8907,10137
8908,10144
8909,10141
8910,10143
8911,10144
8912,10144
8913,10146
8914,10149
8915,10147
8916,10150
8917,10151
8918,10150
8919,10155
8920,10153
8921,10158
8922,10156
8923,10156
8924,10159
8925,10161
8926,10161
8927,10164
8928,10165
8929,10167
8930,10165
8931,10168
8932,10170
8933,10171
8934,10170
8935,10175
8936,10174
8937,10171
8938,10176
8939,10177
8940,10178
8941,10181
8942,10180
8943,10179
8944,10180
8945,10184
8946,10183
8947,10187
8948,10188
8949,10188
8950,10188
8951,10187
8952,10190
8953,10191
8954,10193
8955,10194
8956,10196
8957,10199
8958,10197
8959,10198
8960,10198
8961,10200
8962,10200
8963,10202
8964,10205
8965,10205
8966,10206
8967,10205
8968,10205
8969,10207
8970,10211
8971,10209
8972,10210
8973,10211
8974,10212
8975,10213
8976,10210
8977,10217
8978,10213
8979,10219
8980,10220
8981,10218
8982,10222
8983,10222
8984,10224
8985,10224
8986,10226
8987,10227
8988,10228
8989,10226
8990,10230
8991,10230
8992,10233
8993,10232
8994,10236
8995,10238
8996,10238
8997,10241
8998,10238
8999,10240
9000,10240
9001,10242
9002,10246
9003,10247
9004,10246
9005,10250
9006,10250
9007,10251
9008,10251
9009,10255
9010,10255
9011,10255
9012,10257
9013,10259
9014,10259
9015,10261
9016,10262
9017,10261
9018,10263
9019,10266
9020,10266
9021,10268
9022,10270
9023,10272
9024,10274
9025,10274
9026,10275
9027,10275
9028,10276
9029,10280
9030,10279
9031,10281
9032,10281
9033,10281
9034,10283
9035,10284
9036,10285
9037,10287
9038,10292
9039,10291
9040,10294
9041,10294
9042,10297
9043,10298
9044,10298
9045,10299
9046,10299
9047,10301
9048,10303
9049,10301
9050,10300
9051,10301
9052,10298
9053,10299
9054,10304
9055,10301
9056,10299
9057,10300
9058,10304
9059,10301
9060,10304
9061,10302
9062,10307
9063,10306
9064,10301
9065,10309
9066,10307
9067,10310
9068,10312
9069,10312
9070,10313
9071,10313
9072,10314
9073,10316
9074,10317
9075,10321
9076,10322
9077,10325
9078,10322
9079,10325
9080,10326
9081,10332
9082,10331
9083,10335
9084,10335
9085,10338
9086,10341
9087,10341
9088,10343
9089,10344
9090,10343
9091,10345
9092,10348
9093,10352
9094,10350
9095,10348
9096,10355
9097,10355
9098,10356
9099,10357
9100,10359
9101,10359
9102,10361
9103,10363
9104,10363
9105,10363
9106,10365
9107,10371
9108,10370
9109,10372
9110,10371
9111,10374
9112,10372
9113,10376
9114,10374
9115,10380
9116,10377
9117,10379
9118,10381
9119,10382
9120,10384
9121,10384
9122,10384
9123,10384
9124,10387
9125,10388
9126,10392
9127,10391
9128,10391
9129,10392
9130,10393
9131,10395
9132,10395
9133,10400
9134,10396
9135,10399
9136,10401
9137,10401
9138,10403
9139,10405
9140,10405
9141,10410
9142,10407
9143,10409
9144,10413
9145,10412
9146,10411
9147,10414
9148,10413
9149,10412
9150,10413
9151,10417
9152,10416
9153,10421
9154,10421
9155,10421
9156,10424
9157,10424
9158,10426
9159,10426
9160,10426
9161,10429
9162,10432
9163,10431
9164,10435
9165,10439
9166,10435
9167,10437
9168,10440
9169,10442
9170,10442
9171,10444
9172,10444
9173,10446
9174,10449
9175,10452
9176,10452
9177,10456
9178,10454
9179,10459
9180,10458
9181,10458
9182,10463
9183,10469
9184,10466
9185,10468
9186,10472
9187,10471
9188,10473
9189,10476
9190,10477
9191,10480
9192,10481
9193,10478
9194,10482
9195,10486
9196,10486
9197,10489
9198,10491
9199,10494
9200,10495
9201,10496
9202,10495
9203,10502
9204,10499
9205,10500
9206,10500
9207,10502
9208,10500
9209,10500
9210,10498
9211,10500
9212,10500
9213,10500
9214,10501
9215,10502
9216,10501
9217,10503
9218,10503
9219,10503
9220,10506
9221,10506
9222,10502
9223,10506
9224,10504
9225,10506
9226,10506
9227,10510
9228,10509
9229,10512
9230,10512
9231,10512
9232,10517
9233,10516
9234,10517
9235,10517
9236,10521
9237,10522
9238,10522
9239,10522
9240,10523
9241,10524
9242,10525
9243,10526
9244,10527
9245,10529
9246,10530
9247,10530
9248,10534
9249,10534
9250,10537
9251,10535
9252,10535
9253,10538
9254,10538
9255,10540
9256,10538
9257,10541
9258,10544
9259,10546
9260,10547
9261,10547
9262,10549
9263,10549
9264,10549
9265,10548
9266,10552
9267,10554
9268,10558
9269,10555
9270,10558
9271,10558
9272,10557
9273,10559
9274,10561
9275,10565
9276,10566
9277,10565
9278,10567
9279,10567
9280,10569
9281,10570
9282,10569
9283,10571
9284,10572
9285,10576
9286,10575
9287,10580
9288,10578
9289,10579
9290,10581
9291,10581
9292,10580
9293,10583
9294,10586
9295,10585
9296,10587
9297,10587
9298,10591
9299,10590
9300,10591
9301,10591
9302,10592
9303,10593
9304,10596
9305,10596
9306,10599
9307,10597
9308,10599
9309,10600
9310,10601
9311,10602
9312,10602
9313,10604
9314,10603
9315,10607
9316,10607
9317,10610
9318,10608
9319,10613
9320,10611
9321,10611
9322,10617
9323,10616
9324,10618
9325,10618
9326,10618
9327,10624
9328,10622
9329,10621
9330,10624
9331,10625
9332,10626
9333,10624
9334,10627
9335,10629
9336,10631
9337,10632
9338,10633
9339,10635
9340,10638
9341,10634
9342,10638
9343,10641
9344,10642
9345,10640
9346,10643
9347,10644
9348,10644
9349,10645
9350,10647
9351,10647
9352,10650
9353,10652
9354,10655
9355,10654
9356,10656
9357,10657
9358,10660
9359,10656
9360,10661
9361,10661
9362,10664
9363,10666
9364,10667
9365,10667
9366,10666
9367,10669
9368,10673
9369,10671
9370,10673
9371,10674
9372,10677
9373,10680
9374,10681
9375,10679
9376,10680
9377,10683
9378,10682
9379,10682
9380,10685
9381,10687
9382,10689
9383,10689
9384,10690
9385,10691
9386,10692
9387,10695
9388,10694
9389,10695
9390,10699
9391,10697
9392,10699
9393,10698
9394,10699
9395,10696
9396,10693
9397,10700
9398,10695
9399,10698
9400,10697
9401,10699
9402,10698
9403,10698
9404,10699
9405,10704
9406,10701
9407,10701
9408,10703
9409,10701
9410,10702
9411,10702
9412,10708
9413,10710
9414,10708
9415,10713
9416,10712
9417,10713
9418,10715
9419,10718
9420,10720
9421,10723
9422,10721
9423,10724
9424,10726
9425,10725
9426,10731
9427,10729
9428,10732
9429,10733
9430,10733
9431,10737
9432,10738
9433,10740
9434,10743
9435,10744
9436,10745
9437,10746
9438,10747
9439,10746
9440,10749
9441,10753
9442,10753
9443,10755
9444,10755
9445,10756
9446,10756
9447,10760
9448,10762
9449,10761
9450,10763
9451,10762
9452,10767
9453,10770
9454,10770
9455,10769
9456,10772
9457,10772
9458,10774
9459,10774
9460,10776
9461,10775
9462,10781
9463,10778
9464,10777
9465,10782
9466,10782
9467,10783
9468,10786
9469,10782
9470,10785
9471,10788
9472,10791
9473,10788
9474,10791
9475,10793
9476,10794
9477,10792
9478,10795
9479,10793
9480,10795
9481,10801
9482,10799
9483,10802
9484,10802
9485,10803
9486,10805
9487,10805
9488,10807
9489,10807
9490,10809
9491,10810
9492,10811
9493,10811
9494,10813
9495,10811
9496,10814
9497,10815
9498,10821
9499,10818
9500,10821
9501,10821
9502,10823
9503,10827
9504,10826
9505,10826
9506,10826
9507,10830
9508,10832
9509,10835
9510,10831
9511,10833
9512,10837
9513,10838
9514,10841
9515,10842
9516,10841
9517,10841
9518,10846
9519,10845
9520,10845
9521,10851
9522,10853
9523,10854
9524,10856
9525,10858
9526,10858
9527,10858
9528,10865
9529,10862
9530,10868
9531,10869
9532,10871
9533,10870
9534,10870
9535,10873
9536,10873
9537,10873
9538,10877
9539,10879
9540,10880
9541,10882
9542,10880
9543,10884
9544,10891
9545,10889
9546,10886
9547,10891
9548,10890
9549,10891
9550,10890
9551,10891
9552,10890
9553,10887
9554,10889
9555,10890
9556,10890
9557,10891
9558,10893
9559,10891
9560,10889
9561,10893
9562,10895
9563,10894
9564,10894
9565,10897
9566,10896
9567,10896
9568,10894
9569,10897
9570,10898
9571,10900
9572,10899
9573,10898
9574,10902
9575,10903
9576,10904
9577,10909
9578,10909
9579,10910
9580,10907
9581,10910
9582,10911
9583,10910
9584,10910
9585,10915
9586,10913
9587,10916
9588,10917
9589,10920
9590,10916
9591,10918
9592,10921
9593,10920
9594,10924
9595,10923
9596,10924
9597,10928
9598,10928
9599,10929
9600,10930
9601,10929
9602,10929
9603,10932
9604,10934
9605,10933
9606,10934
9607,10939
9608,10938
9609,10938
9610,10941
9611,10942
9612,10944
9613,10946
9614,10943
9615,10948
9616,10950
9617,10949
9618,10952
9619,10950
9620,10950
9621,10957
9622,10953
9623,10957
9624,10959
9625,10960
9626,10958
9627,10962
9628,10962
9629,10964
9630,10966
9631,10966
9632,10968
9633,10966
9634,10967
9635,10973
9636,10971
9637,10971
9638,10977
9639,10976
9640,10977
9641,10980
9642,10980
